Measurement_ID,Date,Product_Key,Plant_Key,Production_Units,Electricity_kWh,Fuel_Tons,Renewable_Percent,Scope1_Emissions_tCO2,Scope2_Emissions_tCO2,Energy_Cost_USD,Carbon_Tax_USD
30353,2022-06-18 00:00:00,5,34,3400,30477,104.52,43.29,105.27,39.0,24918,2549
30354,2022-06-18 00:00:00,4,77,8195,24457,224.93,17.24,80.68,82.16,46670,1756
30355,2022-06-18 18:00:00,4,55,1178,41602,374.0,12.57,38.34,54.44,16584,1541
30356,2022-06-18 00:00:00,1,70,4272,68730,207.65,90.84,6.04,63.4,42494,1590
30357,2022-06-18 00:00:00,2,26,5866,8155,53.91,51.4,99.66,49.38,4008,4483
30358,2022-06-18 00:00:00,1,94,4850,93848,362.46,91.95,151.65,30.64,23616,4416
30359,2022-06-18 00:00:00,5,32,5506,94147,497.58,21.04,94.38,120.61,44139,1599
30360,2022-06-18 00:00:00,4,69,6624,75106,437.96,19.33,6.51,4.92,23069,1293
30361,2022-06-19 00:00:00,5,31,5703,38799,57.42,16.65,25.21,62.99,21355,154
30362,2022-06-19 01:00:00,5,21,4726,34794,69.47,71.11,11.82,113.59,45134,1364
30363,2022-06-19 00:00:00,4,93,1553,81826,46.58,96.14,151.73,67.19,7356,4584
30364,2022-06-19 00:00:00,4,65,7640,7205,490.15,91.93,139.8,127.11,49934,997
30365,2022-06-19 04:00:00,2,59,686,97569,227.56,5.62,120.72,35.9,41308,1803
30366,2022-06-19 05:00:00,5,25,2646,54193,280.58,31.86,84.16,36.68,45943,4843
30367,2022-06-19 00:00:00,4,67,9694,47836,347.43,49.72,132.36,18.77,43235,4167
30368,2022-06-19 00:00:00,1,19,9708,85304,177.71,31.2,44.69,66.53,10700,3541
30369,2022-06-19 00:00:00,5,76,2562,91883,67.99,74.8,195.46,78.81,35518,4108
30370,2022-06-19 00:00:00,2,63,116,66663,106.5,20.88,40.8,101.48,8006,2184
30371,2022-06-19 00:00:00,2,95,6945,97992,429.53,17.18,61.81,119.49,15263,14
30372,2022-06-19 11:00:00,5,70,5179,38408,405.76,81.4,79.2,78.46,8935,4074
30373,2022-06-19 12:00:00,3,92,7669,2119,13.46,66.22,127.77,22.88,7728,2956
30374,2022-06-19 13:00:00,5,99,2043,22920,349.14,59.08,45.25,43.22,44720,4906
30375,2022-06-19 00:00:00,1,81,4043,80335,302.06,23.35,166.97,131.25,40464,4265
30376,2022-06-19 00:00:00,2,47,8884,3360,136.67,6.46,83.03,58.58,42492,776
30377,2022-06-19 16:00:00,4,80,1516,97429,403.99,79.32,90.4,40.96,2429,484
30378,2022-06-19 00:00:00,4,52,9865,84544,408.73,56.54,53.68,36.57,44184,3062
30379,2022-06-19 00:00:00,5,41,4385,40128,478.82,69.57,23.91,44.94,48351,2995
30380,2022-06-19 00:00:00,4,29,2664,88125,460.38,43.41,191.19,23.56,33517,2929
30381,2022-06-19 00:00:00,5,86,9835,15038,462.96,95.8,22.39,72.84,28440,2742
30382,2022-06-19 21:00:00,3,11,5666,64861,249.76,81.23,18.84,86.5,44862,382
30383,2022-06-19 22:00:00,4,69,1674,43754,352.08,95.66,38.53,143.45,18208,4277
30384,2022-06-19 23:00:00,1,67,4961,88165,400.06,99.94,79.45,24.36,15321,3711
30385,2022-06-20 00:00:00,1,81,4184,9111,471.84,70.67,155.68,28.04,36223,1158
30386,2022-06-20 00:00:00,2,78,7843,83718,294.63,96.41,64.14,45.67,46293,1829
30387,2022-06-20 00:00:00,4,18,1407,10981,132.69,89.68,68.96,73.63,21290,4431
30388,2022-06-20 00:00:00,5,22,3346,89497,496.9,87.03,187.25,16.97,14369,2863
30389,2022-06-20 00:00:00,3,56,6383,93820,468.12,92.54,164.14,32.85,21778,3341
30390,2022-06-20 00:00:00,1,11,3046,90843,63.55,83.82,156.21,12.01,4245,140
30391,2022-06-20 06:00:00,2,29,6585,89928,71.56,76.36,105.03,71.31,30054,3119
30392,2022-06-20 00:00:00,5,75,8992,20722,484.49,63.47,98.92,113.65,29706,349
30393,2022-06-20 00:00:00,1,72,1117,4782,332.41,43.25,149.02,146.01,9221,4962
30394,2022-06-20 00:00:00,4,7,7123,6384,209.11,38.84,163.11,148.49,1274,877
30395,2022-06-20 00:00:00,2,99,8216,83819,466.72,81.0,92.82,117.97,9603,2547
30396,2022-06-20 00:00:00,2,52,7261,14252,28.2,35.01,178.6,77.16,10205,1365
30397,2022-06-20 00:00:00,5,34,7328,47353,255.14,72.92,180.49,53.47,6955,968
30398,2022-06-20 00:00:00,2,75,1390,65851,327.41,99.3,129.49,53.49,40381,3893
30399,2022-06-20 00:00:00,1,48,8817,93415,13.98,90.68,67.44,6.3,42175,2071
30400,2022-06-20 15:00:00,5,97,5133,58143,141.94,26.8,48.91,110.89,35755,4720
30401,2022-06-20 16:00:00,1,31,7922,60913,311.43,6.43,104.18,22.02,28896,1025
30402,2022-06-20 17:00:00,1,44,5407,44963,14.99,35.62,125.87,147.02,5237,2627
30403,2022-06-20 00:00:00,4,81,5319,88517,455.83,88.64,155.19,75.35,10092,749
30404,2022-06-20 00:00:00,2,84,8505,96299,440.85,71.76,141.78,65.89,15470,4093
30405,2022-06-20 00:00:00,4,69,4181,46685,434.15,63.46,116.98,81.04,10180,432
30406,2022-06-20 00:00:00,3,65,6220,28700,10.08,92.88,13.09,1.93,20235,1394
30407,2022-06-20 00:00:00,3,87,5602,71761,259.78,77.11,66.49,8.12,49860,4627
30408,2022-06-20 00:00:00,4,21,4733,54194,428.98,24.04,156.18,104.65,18206,4603
30409,2022-06-21 00:00:00,3,9,2895,15697,330.6,53.44,154.27,82.73,34265,3560
30410,2022-06-21 01:00:00,3,78,7613,14216,56.57,3.35,169.06,120.38,37665,2794
30411,2022-06-21 02:00:00,4,8,2396,63128,309.92,8.24,80.95,109.0,45402,2628
30412,2022-06-21 00:00:00,4,15,2580,94029,323.97,88.73,79.17,101.88,26607,4018
30413,2022-06-21 04:00:00,4,46,7191,62750,272.42,19.75,189.44,40.55,30499,1737
30414,2022-06-21 00:00:00,3,69,9626,32724,472.62,7.53,165.82,131.77,8853,4466
30415,2022-06-21 00:00:00,2,35,546,82762,120.5,17.24,156.66,32.62,5504,2011
30416,2022-06-21 07:00:00,1,25,2142,60122,303.06,49.0,11.78,53.3,45439,1901
30417,2022-06-21 00:00:00,1,86,9822,70036,206.28,46.69,83.14,16.85,28348,1322
30418,2022-06-21 00:00:00,2,25,9850,13140,216.93,4.53,131.75,148.11,42675,186
30419,2022-06-21 10:00:00,4,91,8563,30094,50.21,59.88,18.9,9.98,14102,4025
30420,2022-06-21 00:00:00,5,32,7406,13554,206.94,94.37,90.79,61.37,24654,11
30421,2022-06-21 00:00:00,5,7,6758,53563,429.89,45.42,184.95,17.17,4331,4626
30422,2022-06-21 00:00:00,4,30,2390,10751,19.95,78.57,167.06,62.39,40869,462
30423,2022-06-21 14:00:00,1,56,6619,30619,165.1,76.58,12.97,97.91,7558,2322
30424,2022-06-21 00:00:00,5,37,6087,61251,473.05,79.61,53.96,111.31,28923,3102
30425,2022-06-21 00:00:00,2,95,2370,89569,225.01,31.52,148.83,24.32,30573,4004
30426,2022-06-21 00:00:00,5,92,5495,81756,233.87,51.84,93.8,94.41,18628,2084
30427,2022-06-21 00:00:00,2,64,375,76460,21.31,35.68,63.73,35.48,35190,2089
30428,2022-06-21 00:00:00,5,98,5756,65766,284.26,19.6,197.93,130.11,47207,4576
30429,2022-06-21 00:00:00,1,19,4035,71881,382.2,54.74,102.59,9.49,20094,4467
30430,2022-06-21 00:00:00,4,7,8620,22064,174.59,50.91,178.46,136.25,17706,1258
30431,2022-06-21 00:00:00,5,54,2051,32989,212.01,96.61,149.51,6.99,39040,1185
30432,2022-06-21 00:00:00,5,26,8151,20182,174.69,27.33,58.76,21.53,26715,4036
30433,2022-06-22 00:00:00,4,26,4839,10916,385.04,76.07,116.79,13.37,45603,4679
30434,2022-06-22 01:00:00,2,61,4257,56412,253.98,87.79,33.22,32.12,16953,4075
30435,2022-06-22 00:00:00,5,43,6854,88570,161.31,88.85,169.0,24.68,2958,3962
30436,2022-06-22 03:00:00,3,63,9040,47284,96.72,96.1,39.94,16.42,35941,2561
30437,2022-06-22 00:00:00,2,92,5265,10803,427.39,37.98,125.62,81.47,21381,1815
30438,2022-06-22 05:00:00,2,24,6365,77177,140.83,41.44,161.18,19.64,4065,4298
30439,2022-06-22 00:00:00,2,18,8902,92661,296.76,96.94,148.16,44.69,7154,1999
30440,2022-06-22 07:00:00,3,47,855,99914,169.68,21.57,167.71,96.65,45675,2169
30441,2022-06-22 00:00:00,3,58,4153,50619,255.255,50.125,102.34,75.33,49166,4751
30442,2022-06-22 00:00:00,1,53,1173,27029,187.41,49.31,188.54,117.12,46461,4205
30443,2022-06-22 00:00:00,1,94,5863,57805,217.05,26.82,113.3,134.23,24480,79
30444,2022-06-22 00:00:00,1,18,2126,7145,133.34,18.87,70.65,16.97,9430,3518
30445,2022-06-22 00:00:00,4,27,6920,90368,363.4,52.01,128.32,134.26,10852,4804
30446,2022-06-22 00:00:00,3,16,6397,59990,148.32,88.69,191.0,106.23,35931,3302
30447,2022-06-22 14:00:00,4,62,9570,28936,472.62,37.2,150.27,132.42,10654,2097
30448,2022-06-22 00:00:00,4,51,4659,23547,191.05,25.98,190.86,107.83,48485,1004
30449,2022-06-22 00:00:00,3,86,4339,24341,38.79,68.19,66.85,58.94,29547,776
30450,2022-06-22 17:00:00,3,86,3789,87322,48.64,82.67,31.5,129.02,28448,553
30451,2022-06-22 00:00:00,1,26,6859,13355,427.18,48.25,116.89,32.55,9172,2610
30452,2022-06-22 19:00:00,5,1,7916,64422,469.67,92.45,120.59,7.63,32013,2815
30453,2022-06-22 00:00:00,4,87,4632,34617,411.73,62.97,10.65,1.27,27533,967
30454,2022-06-22 00:00:00,3,63,3619,23003,25.32,63.89,116.26,31.55,12270,3480
30455,2022-06-22 22:00:00,3,55,3641,64142,475.24,30.85,151.44,93.92,27765,1728
30456,2022-06-22 00:00:00,1,42,1025,90765,382.75,15.34,20.77,116.16,16266,3354
30457,2022-06-23 00:00:00,1,78,6445,58351,89.27,86.47,83.24,74.0,20927,1782
30458,2022-06-23 00:00:00,4,27,7375,17073,25.31,36.2,133.82,3.04,20959,2675
30459,2022-06-23 02:00:00,5,100,7645,52512,365.82,26.2,165.64,40.73,36707,629
30460,2022-06-23 00:00:00,5,18,4578,45821,58.46,97.6,69.24,116.89,48920,1403
30461,2022-06-23 00:00:00,2,74,1271,62304,252.8,37.06,59.35,67.57,15239,4268
30462,2022-06-23 00:00:00,2,80,2085,40675,372.87,79.9,149.0,132.93,31485,4952
30463,2022-06-23 00:00:00,1,49,8602,48231,359.93,51.79,8.07,132.5,10537,2769
30464,2022-06-23 00:00:00,4,44,5959,47459,57.42,7.73,13.99,129.94,45223,204
30465,2022-06-23 00:00:00,2,42,3596,6183,290.31,27.8,152.73,135.8,35216,4985
30466,2022-06-23 09:00:00,4,88,230,87833,435.3,32.23,62.51,48.77,20315,750
30467,2022-06-23 00:00:00,5,100,4801,9320,308.02,19.85,93.67,71.05,32920,3913
30468,2022-06-23 00:00:00,1,9,6848,94762,160.22,55.79,147.77,106.0,8347,4378
30469,2022-06-23 00:00:00,4,58,6559,9683,479.16,44.68,191.05,21.15,7832,3288
30470,2022-06-23 00:00:00,5,20,9350,67915,76.75,85.04,15.87,138.8,11835,3303
30471,2022-06-23 00:00:00,5,33,3146,81284,32.13,76.98,71.19,142.0,28424,1437
30472,2022-06-23 00:00:00,4,75,2147,6964,54.12,43.96,197.96,45.46,7957,3235
30473,2022-06-23 00:00:00,4,7,5538,27593,394.51,12.59,72.86,128.62,47411,1078
30474,2022-06-23 00:00:00,2,48,6021,75678,311.82,10.41,178.57,95.03,42640,1361
30475,2022-06-23 00:00:00,2,78,3880,23855,26.01,15.93,139.58,25.0,21987,2615
30476,2022-06-23 00:00:00,3,39,517,39402,364.62,63.1,158.78,40.17,33032,4868
30477,2022-06-23 00:00:00,5,28,7961,49854,212.36,16.62,6.03,27.36,10906,162
30478,2022-06-23 00:00:00,3,40,3208,50619,255.255,50.125,102.34,75.33,32561,2374
30479,2022-06-23 22:00:00,2,57,9032,88781,81.13,80.08,90.15,65.39,45260,2056
30480,2022-06-23 00:00:00,5,86,8096,43559,146.64,71.4,97.65,105.71,34180,2503
30481,2022-06-24 00:00:00,4,86,7871,46929,477.69,1.52,107.57,89.33,29413,3722
30482,2022-06-24 00:00:00,5,6,595,26589,68.5,84.32,175.99,17.63,32822,58
30483,2022-06-24 00:00:00,4,8,188,70557,362.65,48.6,113.36,133.84,37542,3937
30484,2022-06-24 00:00:00,1,27,5306,68537,186.26,96.43,123.71,149.89,38281,895
30485,2022-06-24 04:00:00,4,52,5051,14144,173.4,5.86,7.96,111.53,37166,1505
30486,2022-06-24 00:00:00,5,45,7838,33079,256.0,58.63,167.08,64.03,6923,1692
30487,2022-06-24 00:00:00,2,12,116,23955,426.34,19.33,64.49,64.72,6610,3340
30488,2022-06-24 00:00:00,4,8,113,73408,214.23,27.66,149.72,70.27,24918,466
30489,2022-06-24 00:00:00,3,37,1273,27555,122.4,13.4,187.98,117.21,32433,460
30490,2022-06-24 09:00:00,1,84,8957,34724,347.28,13.18,70.96,19.09,13069,1855
30491,2022-06-24 00:00:00,1,40,6079,32147,154.79,48.04,84.77,29.22,14749,3538
30492,2022-06-24 00:00:00,4,97,6341,89202,151.72,13.32,72.45,15.88,22788,1095
30493,2022-06-24 00:00:00,3,76,3532,74197,428.36,33.04,85.85,54.83,26742,161
30494,2022-06-24 00:00:00,3,54,2454,78703,257.96,34.79,75.25,60.77,37603,4106
30495,2022-06-24 14:00:00,5,1,5905,44840,357.85,99.01,148.38,112.46,34579,396
30496,2022-06-24 15:00:00,1,91,941,74054,134.32,54.97,156.4,66.43,2919,1373
30497,2022-06-24 00:00:00,4,85,3504,87166,213.12,86.46,80.2,75.22,47255,4797
30498,2022-06-24 00:00:00,3,75,1478,34168,56.14,80.31,164.15,124.9,36971,3177
30499,2022-06-24 00:00:00,4,58,4472,14800,332.99,13.91,114.97,14.04,5178,926
30500,2022-06-24 00:00:00,5,21,3064,92987,339.68,38.28,145.62,108.92,38865,4639
30501,2022-06-24 20:00:00,4,3,1555,66576,176.21,22.79,134.09,20.21,19022,1169
30502,2022-06-24 00:00:00,4,92,106,68723,241.84,10.47,166.82,66.98,13480,3050
30503,2022-06-24 22:00:00,3,62,2776,40444,92.12,42.68,129.0,104.87,44464,2479
30504,2022-06-24 00:00:00,3,92,2669,98682,146.5,43.62,123.86,61.56,5691,2855
30505,2022-06-25 00:00:00,3,20,6909,66330,394.59,54.86,91.98,68.62,18463,2371
30506,2022-06-25 00:00:00,2,82,3928,34897,299.47,19.42,118.18,46.89,39552,2121
30507,2022-06-25 02:00:00,5,93,6601,27060,64.6,15.99,13.51,80.26,24635,4153
30508,2022-06-25 00:00:00,3,85,7906,13542,23.86,74.07,119.5,90.82,43313,180
30509,2022-06-25 00:00:00,2,38,6499,63210,380.37,7.55,28.01,56.2,15299,4561
30510,2022-06-25 05:00:00,5,100,8172,68590,337.78,20.12,27.38,134.93,4321,3016
30511,2022-06-25 06:00:00,5,39,2555,50619,255.255,50.125,102.34,75.33,25001,1319
30512,2022-06-25 07:00:00,1,92,398,40798,191.47,77.52,199.57,99.72,33930,1701
30513,2022-06-25 08:00:00,3,4,9641,47209,305.44,52.73,75.57,3.34,48597,3443
30514,2022-06-25 00:00:00,1,48,2135,18952,441.5,85.14,186.5,110.39,33613,514
30515,2022-06-25 00:00:00,2,79,6157,77116,52.6,18.2,117.83,111.09,43570,79
30516,2022-06-25 00:00:00,2,80,3241,15429,294.37,98.67,46.6,103.93,45533,3015
30517,2022-06-25 00:00:00,2,9,2974,76582,415.76,74.18,175.03,124.99,24776,1058
30518,2022-06-25 00:00:00,4,83,8396,2257,481.02,98.46,121.34,74.71,24905,1156
30519,2022-06-25 00:00:00,5,20,7638,91733,382.79,53.17,68.39,14.54,25278,2998
30520,2022-06-25 00:00:00,4,99,1314,48284,467.15,73.1,149.79,21.6,28660,1824
30521,2022-06-25 00:00:00,3,8,279,21343,244.87,77.46,166.22,24.65,49475,3615
30522,2022-06-25 17:00:00,1,80,3720,50185,298.08,5.44,162.34,108.88,10345,2931
30523,2022-06-25 00:00:00,4,30,2858,10519,193.71,85.24,192.37,64.42,44868,4983
30524,2022-06-25 19:00:00,2,5,2307,22080,342.2,39.73,161.12,130.3,45089,1433
30525,2022-06-25 00:00:00,1,34,4383,70283,439.37,48.23,158.81,108.46,36202,4762
30526,2022-06-25 00:00:00,2,91,6236,50619,255.255,50.125,102.34,75.33,32850,1766
30527,2022-06-25 00:00:00,5,58,970,54208,178.9,37.17,87.76,149.29,10512,840
30528,2022-06-25 00:00:00,2,50,2523,27744,152.06,73.06,126.23,140.27,22934,832
30529,2022-06-26 00:00:00,2,48,3523,93356,218.53,64.29,180.92,126.96,49914,1175
30530,2022-06-26 00:00:00,5,79,8439,7835,158.74,25.74,25.31,21.74,32233,860
30531,2022-06-26 00:00:00,3,14,124,5461,390.95,73.89,51.75,98.69,30952,3707
30532,2022-06-26 00:00:00,3,53,1192,53966,350.32,82.67,171.0,146.2,14551,2245
30533,2022-06-26 00:00:00,4,30,472,90692,477.94,81.99,19.7,122.21,47012,3338
30534,2022-06-26 00:00:00,5,17,9087,54410,78.14,58.45,74.09,89.3,16132,51
30535,2022-06-26 00:00:00,3,1,9642,48927,342.0,12.41,109.2,87.15,42282,3045
30536,2022-06-26 00:00:00,5,9,3386,69540,323.99,8.51,188.65,120.84,41010,3046
30537,2022-06-26 08:00:00,1,52,7289,39318,392.91,9.21,24.62,90.92,4316,3515
30538,2022-06-26 00:00:00,3,83,5638,30155,94.9,36.93,92.32,55.12,10615,4973
30539,2022-06-26 00:00:00,2,13,5750,55971,445.46,19.14,142.28,138.93,9800,498
30540,2022-06-26 11:00:00,4,39,5235,58082,399.68,68.87,42.86,82.95,26155,4903
30541,2022-06-26 00:00:00,3,96,552,76738,473.33,11.2,130.11,11.88,15044,3413
30542,2022-06-26 00:00:00,3,30,1805,48688,48.02,57.14,49.82,72.96,5422,1442
30543,2022-06-26 00:00:00,1,14,8940,93241,37.08,99.17,169.37,139.26,18228,1287
30544,2022-06-26 00:00:00,5,85,8310,86873,29.92,96.16,38.05,59.99,24378,3942
30545,2022-06-26 00:00:00,2,19,8255,23953,466.4,0.68,22.73,19.91,15502,3712
30546,2022-06-26 00:00:00,2,39,521,45771,347.14,34.64,124.94,13.79,20550,4639
30547,2022-06-26 18:00:00,1,85,9733,26529,39.76,79.47,96.87,45.59,6071,2594
30548,2022-06-26 19:00:00,5,91,310,26413,379.35,80.29,170.42,73.33,45897,2804
30549,2022-06-26 00:00:00,4,69,7905,56213,464.13,79.98,109.68,17.64,16012,4654
30550,2022-06-26 00:00:00,5,14,2688,43175,121.04,59.98,71.77,92.68,14081,1788
30551,2022-06-26 00:00:00,2,64,809,73970,471.33,98.64,145.23,103.33,41197,4134
30552,2022-06-26 23:00:00,4,89,7521,11090,18.0,70.92,89.56,47.18,21370,2749
30553,2022-06-27 00:00:00,2,71,6088,77428,99.26,82.68,42.5,109.86,8234,356
30554,2022-06-27 01:00:00,3,27,9263,97643,348.69,53.85,91.92,34.71,18080,66
30555,2022-06-27 00:00:00,2,94,6701,95130,286.08,74.74,135.64,124.38,28694,4181
30556,2022-06-27 00:00:00,1,91,5213,52069,422.22,98.58,15.57,128.1,4778,4233
30557,2022-06-27 00:00:00,3,38,5422,81014,397.46,90.42,25.54,50.8,6652,3737
30558,2022-06-27 05:00:00,5,40,3865,35552,369.67,37.0,30.1,23.03,48050,35
30559,2022-06-27 00:00:00,3,42,332,98209,12.91,88.79,142.15,147.66,22918,4838
30560,2022-06-27 00:00:00,5,69,6054,36635,365.85,70.26,186.68,89.51,3996,541
30561,2022-06-27 08:00:00,5,100,823,34408,57.24,28.85,128.68,29.0,24415,1399
30562,2022-06-27 09:00:00,1,50,7027,68938,17.69,93.91,48.32,49.29,7932,257
30563,2022-06-27 00:00:00,4,83,9039,4746,53.22,40.56,157.27,87.0,42407,4920
30564,2022-06-27 00:00:00,2,49,6589,53837,31.15,42.82,190.2,50.5,28832,4060
30565,2022-06-27 00:00:00,3,55,6941,29688,22.52,83.01,108.87,126.35,24222,3939
30566,2022-06-27 00:00:00,1,77,4894,75388,36.32,79.84,106.23,135.94,37677,1537
30567,2022-06-27 00:00:00,1,30,8346,90108,462.31,62.88,161.8,128.72,3181,190
30568,2022-06-27 00:00:00,3,7,9344,46051,384.02,18.72,128.44,90.5,26632,644
30569,2022-06-27 00:00:00,4,59,4116,48438,69.79,94.27,25.81,38.88,11412,2500
30570,2022-06-27 00:00:00,2,19,3853,50821,143.98,11.02,119.8,40.01,4102,2180
30571,2022-06-27 00:00:00,1,37,717,70816,332.07,92.05,192.34,32.08,25719,4696
30572,2022-06-27 00:00:00,5,86,1683,27919,410.76,94.85,182.45,79.66,3700,2885
30573,2022-06-27 20:00:00,4,90,5588,99602,402.17,12.14,113.8,47.94,38670,3492
30574,2022-06-27 00:00:00,2,18,9596,16226,315.32,48.92,68.34,137.21,11334,4051
30575,2022-06-27 22:00:00,3,28,9901,28637,415.43,36.7,104.22,60.66,47899,1435
30576,2022-06-27 00:00:00,1,36,2316,43929,35.99,23.95,50.8,107.58,37319,1341
30577,2022-06-28 00:00:00,2,43,1929,28818,189.11,79.9,95.42,12.01,46707,1252
30578,2022-06-28 00:00:00,1,18,6176,50619,255.255,50.125,102.34,75.33,47265,2180
30579,2022-06-28 00:00:00,2,76,7121,40846,485.75,91.34,28.31,149.84,6903,4066
30580,2022-06-28 00:00:00,5,12,4458,50619,255.255,50.125,102.34,75.33,43304,3556
30581,2022-06-28 00:00:00,2,10,8920,66948,187.48,42.58,30.06,95.38,40792,1440
30582,2022-06-28 05:00:00,5,61,9258,42643,136.11,26.05,82.34,27.82,7681,2379
30583,2022-06-28 06:00:00,3,69,7602,8609,290.48,87.17,33.15,45.91,19378,1143
30584,2022-06-28 00:00:00,4,3,9904,14638,140.39,67.63,33.16,85.7,14463,2959
30585,2022-06-28 00:00:00,2,32,1503,17861,483.26,77.91,61.14,148.66,26377,2685
30586,2022-06-28 00:00:00,1,90,5937,13319,348.57,43.16,45.99,56.19,36180,2145
30587,2022-06-28 00:00:00,3,41,477,32203,296.39,37.83,13.63,25.13,1869,758
30588,2022-06-28 00:00:00,2,18,3107,43986,58.94,63.19,50.9,119.77,5341,4516
30589,2022-06-28 00:00:00,3,26,3822,69165,58.54,54.73,129.54,75.45,19411,4575
30590,2022-06-28 00:00:00,3,64,3552,63790,325.39,21.0,148.67,108.42,46883,4009
30591,2022-06-28 14:00:00,3,49,7808,98518,90.68,3.1,156.52,66.04,21699,3441
30592,2022-06-28 15:00:00,3,40,2866,83366,233.78,16.97,38.99,1.99,5658,90
30593,2022-06-28 00:00:00,1,12,2923,97318,129.57,0.34,77.48,17.89,20601,2292
30594,2022-06-28 17:00:00,5,70,9551,32606,237.31,40.46,103.98,62.09,5118,375
30595,2022-06-28 18:00:00,5,85,3568,29722,89.18,37.4,163.68,138.9,40858,282
30596,2022-06-28 00:00:00,1,76,2502,58182,178.67,1.19,167.83,13.66,19364,1144
30597,2022-06-28 20:00:00,3,81,5041,90821,230.58,34.66,88.03,46.18,43422,3864
30598,2022-06-28 21:00:00,1,3,3796,47987,64.89,15.45,28.45,30.15,47568,2014
30599,2022-06-28 00:00:00,3,26,8789,82315,182.18,87.82,5.63,51.0,16661,2109
30600,2022-06-28 00:00:00,3,78,356,64108,438.98,20.27,118.2,4.03,48500,1428
30601,2022-06-29 00:00:00,4,74,212,55480,305.25,69.21,180.37,84.94,24560,4152
30602,2022-06-29 00:00:00,5,88,4697,70792,320.62,64.92,85.88,85.5,19208,4440
30603,2022-06-29 00:00:00,1,39,5750,42840,19.66,66.64,118.17,19.12,30649,4142
30604,2022-06-29 00:00:00,2,76,4155,59707,95.38,9.15,91.36,10.02,4962,2674
30605,2022-06-29 00:00:00,3,78,3626,25166,423.16,39.44,11.35,51.2,28294,2350
30606,2022-06-29 00:00:00,2,50,4346,24452,367.66,62.44,119.79,61.8,36054,1839
30607,2022-06-29 00:00:00,4,16,7879,15835,413.0,20.34,168.43,113.07,20124,334
30608,2022-06-29 00:00:00,5,65,8261,63838,206.37,68.1,129.36,46.62,44778,2170
30609,2022-06-29 00:00:00,3,94,5967,42083,296.69,28.72,69.49,130.34,47639,3603
30610,2022-06-29 09:00:00,2,46,7014,1170,291.91,91.98,140.15,32.7,45900,1704
30611,2022-06-29 00:00:00,4,77,4900,18424,393.18,43.05,81.82,94.34,31563,2955
30612,2022-06-29 00:00:00,5,27,2854,39949,267.44,43.48,23.8,59.5,3759,1102
30613,2022-06-29 00:00:00,2,38,3312,46005,91.93,57.67,80.86,39.13,5966,531
30614,2022-06-29 00:00:00,1,28,6296,38415,415.2,32.29,190.02,135.62,40822,1643
30615,2022-06-29 14:00:00,3,11,8276,49881,14.87,51.76,61.87,17.55,42293,2569
30616,2022-06-29 00:00:00,4,38,2301,56979,131.58,74.94,6.53,13.37,45550,1117
30617,2022-06-29 00:00:00,2,100,1369,5954,270.66,26.71,108.74,98.35,39903,4570
30618,2022-06-29 00:00:00,1,64,6336,39427,287.5,31.54,137.49,89.44,12851,4933
30619,2022-06-29 00:00:00,2,32,4559,14509,402.8,25.75,121.23,14.11,29425,2003
30620,2022-06-29 00:00:00,4,85,3046,73325,103.53,69.57,45.99,41.11,35130,1835
30621,2022-06-29 20:00:00,3,41,6797,58111,58.57,30.01,166.13,74.37,17636,2143
30622,2022-06-29 00:00:00,5,5,958,23534,486.33,53.24,126.35,6.75,27643,2245
30623,2022-06-29 00:00:00,5,48,2762,97258,197.17,96.85,96.09,147.02,7842,713
30624,2022-06-29 00:00:00,5,70,7071,38559,162.19,24.08,176.6,117.31,24565,992
30625,2022-06-30 00:00:00,4,41,913,72304,330.66,36.5,31.88,16.85,30050,2675
30626,2022-06-30 00:00:00,5,18,8697,50619,255.255,50.125,102.34,75.33,41470,33
30627,2022-06-30 00:00:00,3,46,3044,58181,403.61,65.45,95.95,70.48,24084,3778
30628,2022-06-30 00:00:00,4,11,9582,40467,343.4,38.14,125.22,31.97,40274,57
30629,2022-06-30 04:00:00,2,6,7194,91766,144.15,81.37,109.15,78.66,33101,3915
30630,2022-06-30 00:00:00,2,84,7207,8765,393.17,8.4,195.39,83.62,11369,3188
30631,2022-06-30 00:00:00,4,34,7071,53985,122.97,4.61,125.02,113.64,27400,3603
30632,2022-06-30 07:00:00,3,91,7598,10062,429.1,82.33,60.36,46.52,14548,304
30633,2022-06-30 00:00:00,4,51,3060,63944,278.74,11.5,178.08,62.33,38335,4114
30634,2022-06-30 00:00:00,4,73,7640,38133,349.89,46.39,21.79,12.05,7788,1306
30635,2022-06-30 00:00:00,2,62,8649,81919,222.51,11.25,31.12,134.53,7248,4142
30636,2022-06-30 00:00:00,4,13,9496,75325,325.98,35.11,56.52,24.07,26143,384
30637,2022-06-30 00:00:00,3,23,1597,87629,120.92,25.37,194.38,8.6,25593,3946
30638,2022-06-30 00:00:00,5,5,487,93985,402.55,10.83,61.13,128.45,4903,2944
30639,2022-06-30 14:00:00,3,60,5557,50619,255.255,50.125,102.34,75.33,37460,822
30640,2022-06-30 00:00:00,3,76,7186,43147,305.05,78.29,22.7,95.18,25642,537
30641,2022-06-30 00:00:00,2,34,6678,74521,194.19,29.86,7.37,117.47,25976,2850
30642,2022-06-30 00:00:00,5,17,7367,40923,232.75,87.33,25.92,49.32,48526,457
30643,2022-06-30 00:00:00,1,86,5613,60989,497.01,78.0,50.75,68.26,32729,525
